,Unnamed: 0,full_name,gender,type,state,district,senate_class,party,url,twitter,facebook,youtube,youtube_id,bioguide_id,handle,post_id,text,post_text,shared_text,time,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,link,user_id,username,is_live,images
137,64,Todd Young,M,sen,IN,,3,Republican,https://www.young.senate.gov,SenToddYoung,SenatorToddYoung,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,SenatorToddYoung,6120269747998438,"As the housing affordability crisis continues, discriminatory local zoning and land use policies drive up housing costs in communities across America. I reintro’d my #YIMBYact to put an end to these harmful regulations. https://www.young.senate.gov/newsroom/press-releases/young-reintroduces-yes-in-my-backyard-act-to-encourage-communities-to-cut-regulations-and-increase-housing-supply

YOUNG.SENATE.GOV
Young Reintroduces Yes In My Backyard Act to Encourage Communities to Cut Regulations and Increase Housing Supply | U.S. Senator Todd Young of Indiana","As the housing affordability crisis continues, discriminatory local zoning and land use policies drive up housing costs in communities across America. I reintro’d my #YIMBYact to put an end to these harmful regulations. https://www.young.senate.gov/newsroom/press-releases/young-reintroduces-yes-in-my-backyard-act-to-encourage-communities-to-cut-regulations-and-increase-housing-supply","YOUNG.SENATE.GOV
Young Reintroduces Yes In My Backyard Act to Encourage Communities to Cut Regulations and Increase Housing Supply | U.S. Senator Todd Young of Indiana",2021-05-14 15:21:40,,,,,32,40,5,https://facebook.com/SenatorToddYoung/posts/6120269747998438,https://www.young.senate.gov/newsroom/press-releases/young-reintroduces-yes-in-my-backyard-act-to-encourage-communities-to-cut-regulations-and-increase-housing-supply,186203844738421,Senator Todd Young,False,[]
8,8,Robert Menendez,M,sen,NJ,,1,Democrat,https://www.menendez.senate.gov,SenatorMenendez,senatormenendez,SenatorMenendezNJ,UC0PV0K9Z5a9p3D5917KF5fw,M000639,senatormenendez,10159242955971358,"As we close out #NationalPoliceWeek, my heart goes out to all of the brave officers in New Jersey and around the country who put their lives on the line every day to keep us safe.

And to our Capitol Police, who have had an incredibly tough year defending our democracy.","As we close out #NationalPoliceWeek, my heart goes out to all of the brave officers in New Jersey and around the country who put their lives on the line every day to keep us safe.

And to our Capitol Police, who have had an incredibly tough year defending our democracy.",,2021-05-14 15:16:00,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/184122470_10159242955926358_1080748836906161123_n.png?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=wwDryazqQIkAX8X-K0f&_nc_ht=scontent-iad3-2.xx&oh=2ff2a80427a142a8d4403f17a7023b54&oe=60C8D14C,,,,132,44,0,https://facebook.com/senatormenendez/posts/10159242955971358,,349744811357,Senator Bob Menendez,False,['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/184122470_10159242955926358_1080748836906161123_n.png?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=wwDryazqQIkAX8X-K0f&_nc_ht=scontent-iad3-2.xx&oh=2ff2a80427a142a8d4403f17a7023b54&oe=60C8D14C']
80,39,Chuck Grassley,M,sen,IA,,3,Republican,https://www.grassley.senate.gov,ChuckGrassley,grassley,senchuckgrassley,UCiCPRkcLMInpDeOqGkMTt4w,G000386,grassley,10159307606160797,"Have you ever wondered what a day of Senator Grassley’s #99countymeetings looks like?

Take a look ↓","Have you ever wondered what a day of Senator Grassley’s #99countymeetings looks like?

Take a look ↓",,2021-05-14 15:15:05,,https://video-iad3-2.xx.fbcdn.net/v/t42.1790-2/185201459_1185780105208209_6447942226619974465_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=3zcMd6cbasYAX-5c8RW&_nc_rml=0&_nc_ht=video-iad3-2.xx&oh=bd2420153fb6a294c54d503029a27866&oe=60A27429,https://scontent-iad3-2.xx.fbcdn.net/v/t15.13418-10/cp0/e15/q65/s320x320/184934520_302102974791085_8862012468196042942_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=xpCKwStCWWEAX8XlkpT&_nc_ht=scontent-iad3-2.xx&tp=9&oh=1996bd851dcf55c6d3926566ba7f0f86&oe=60C7DF23,465196344736512,47,47,0,https://facebook.com/grassley/videos/465196344736512,,106480645796,Senator Chuck Grassley,False,[]
51,26,Kirsten E. Gillibrand,F,sen,NY,,1,Democrat,https://www.gillibrand.senate.gov,GillibrandNY,SenKirstenGillibrand,KirstenEGillibrand,UCVEloQogVsmnkd5vxJInmYg,G000555,SenKirstenGillibrand,913982425813487,"My bill to reform the military justice system has been blocked twice by the filibuster standard of 60 votes.

Now we have a filibuster-proof, bipartisan majority. It's time to pass the Military Justice Improvement and Increasing Prevention Act and deliver justice to survivors of military sexual assault.

BUFFALONEWS.COM
'Defining moment': Gillibrand close to victory on fight to reform military justice system","My bill to reform the military justice system has been blocked twice by the filibuster standard of 60 votes.

Now we have a filibuster-proof, bipartisan majority. It's time to pass the Military Justice Improvement and Increasing Prevention Act and deliver justice to survivors of military sexual assault.","BUFFALONEWS.COM
'Defining moment': Gillibrand close to victory on fight to reform military justice system",2021-05-14 15:03:21,,,,,414,44,30,https://facebook.com/SenKirstenGillibrand/posts/913982425813487,https://buffalonews.com/news/local/defining-moment-gillibrand-close-to-victory-on-fight-to-reform-military-justice-system/article_997eb256-b40b-11eb-989e-7fa2613daebe.html,147791132432624,U.S. Senator Kirsten Gillibrand,False,[]
106,50,Lisa Murkowski,F,sen,AK,,3,Republican,https://www.murkowski.senate.gov,LisaMurkowski,SenLisaMurkowski,senatormurkowski,UCaigku16AErqvD0wRuwGb9A,M001153,SenLisaMurkowski,10165014341400291,"Last night, the Senate passed my legislation, the Alaska Tourism Restoration Act. This has been an all-hands-on-deck effort for the Alaska Delegation. For months I’ve been pressing this issue to the Secretary of Homeland Security, the Director of the CDC, the Secretary of Commerce, Prime Minister Trudeau and his Parliament—anyone who would listen and could help. I appreciate United States Senator Mike Lee, Senator Roger Wicker, Senator Maria Cantwell, and Senator Richard Blumenthal for coming to the table to find compromise, and Senator Dan Sullivan and Congressman Don Young for joining me in this push. The path to this point has been challenging, but there is finally a glimmer of hope to Alaska’s struggling tourism industry and the livelihoods of so many Alaskans who are hanging on by a thread.","Last night, the Senate passed my legislation, the Alaska Tourism Restoration Act. This has been an all-hands-on-deck effort for the Alaska Delegation. For months I’ve been pressing this issue to the Secretary of Homeland Security, the Director of the CDC, the Secretary of Commerce, Prime Minister Trudeau and his Parliament—anyone who would listen and could help. I appreciate United States Senator Mike Lee, Senator Roger Wicker, Senator Maria Cantwell, and Senator Richard Blumenthal for coming to the table to find compromise, and Senator Dan Sullivan and Congressman Don Young for joining me in this push. The path to this point has been challenging, but there is finally a glimmer of hope to Alaska’s struggling tourism industry and the livelihoods of so many Alaskans who are hanging on by a thread.",,2021-05-14 14:54:00,,https://video-iad3-2.xx.fbcdn.net/v/t42.1790-2/10000000_1908754095964064_2141443078052483613_n.mp4?_nc_cat=108&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=-FwSPIK5Q9gAX8ttyOR&_nc_rml=0&_nc_ht=video-iad3-2.xx&oh=72f38c9c540db94c95f36561c4502351&oe=60A2715F,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/183092744_220848519802958_104244130609748612_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=KPqRz9RywZEAX9VWYFX&_nc_ht=scontent-iad3-2.xx&tp=9&oh=9f5ad2bd79c880e865b1d3fa6f6091b5&oe=60C72D5C,220846759803134,100,32,0,https://facebook.com/SenLisaMurkowski/videos/220846759803134,,25271170290,Lisa Murkowski,False,[]
56,28,"Joe Manchin, III",M,sen,WV,,1,Democrat,https://www.manchin.senate.gov,Sen_JoeManchin,JoeManchinIII,SenatorJoeManchin,UCGyPK_ye2ptpzQgOjKIn7ag,M001183,JoeManchinIII,10165366503460161,"Today I visited Martinsburg & Fairmont to share U.S. Treasury guidance on #AmericanRescuePlan funding with city & county leaders. I’m hearing so many plans & ideas about how this funding will be used to take on infrastructure projects that never would have been possible before.

The #AmericanRescuePlan will bring an additional $1.36B to the State of WV and $679M in direct local funding to #WV's cities and counties for #COVID19 relief, water, sewer, and broadband. I know West Virginia can be the model in using this funding to invest in our communities.","Today I visited Martinsburg & Fairmont to share U.S. Treasury guidance on #AmericanRescuePlan funding with city & county leaders. I’m hearing so many plans & ideas about how this funding will be used to take on infrastructure projects that never would have been possible before.

The #AmericanRescuePlan will bring an additional $1.36B to the State of WV and $679M in direct local funding to #WV's cities and counties for #COVID19 relief, water, sewer, and broadband. I know West Virginia can be the model in using this funding to invest in our communities.",,2021-05-14 14:44:46,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/185030207_10165366503015161_5724617817541272052_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=OHB6fswBFVoAX_bs2HQ&_nc_ht=scontent-iad3-2.xx&tp=14&oh=6f2b2d12beebad24bf743449a05e6401&oe=60C86CB2,,,,159,92,0,https://facebook.com/JoeManchinIII/posts/10165366503460161,,10150135395755161,Senator Joe Manchin III,False,"['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/185030207_10165366503015161_5724617817541272052_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=OHB6fswBFVoAX_bs2HQ&_nc_ht=scontent-iad3-2.xx&tp=14&oh=6f2b2d12beebad24bf743449a05e6401&oe=60C86CB2', 'https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/185102791_10165366503045161_3891988851939743300_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=X0kEO9oHedcAX-9Vhbu&_nc_ht=scontent-iad3-2.xx&tp=14&oh=11198550962501e684d88cc7de3164e6&oe=60C63BF0', 'https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186544575_10165366503005161_4481411300731035060_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=uNVVWzXMk1cAX9-5LJX&_nc_ht=scontent-iad3-2.xx&tp=14&oh=81dc54290f0f36a77318f8a28b6951b3&oe=60C79813', 'https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186486288_10165366503040161_7852065862228582465_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=w4kEiJWUuBUAX-9Yr9F&_nc_ht=scontent-iad3-2.xx&tp=14&oh=f820892784f9ab2af815ae603fb9f50c&oe=60C64E2A']"
20,12,Sheldon Whitehouse,M,sen,RI,,1,Democrat,https://www.whitehouse.senate.gov,SenWhitehouse,SenatorWhitehouse,SenatorWhitehouse,UCnG0N70SNBkNqvIMLodPTIA,W000802,SenatorWhitehouse,4262946773716085,,,,2021-05-14 14:43:37,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/185295852_4262946530382776_3026303365618920063_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=VJI-Xv25hgEAX_t3hbW&_nc_ht=scontent-iad3-2.xx&tp=14&oh=cdb659f83771137a10208a03e6a0f316&oe=60C660B9,,,,205,34,0,https://facebook.com/SenatorWhitehouse/posts/4262946773716085,,194172833926853,Senator Sheldon Whitehouse,False,['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/185295852_4262946530382776_3026303365618920063_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=VJI-Xv25hgEAX_t3hbW&_nc_ht=scontent-iad3-2.xx&tp=14&oh=cdb659f83771137a10208a03e6a0f316&oe=60C660B9']
21,12,Sheldon Whitehouse,M,sen,RI,,1,Democrat,https://www.whitehouse.senate.gov,SenWhitehouse,SenatorWhitehouse,SenatorWhitehouse,UCnG0N70SNBkNqvIMLodPTIA,W000802,SenatorWhitehouse,4262934073717355,"Senate Judiciary Committee
May 14 at 1:36 PM ·

We're celebrating 100 Days since America's new Senate Judiciary Committee gaveled in.

Tone is set at the top, and Chair Durbin has made clear: this is a new Judiciary Committee committed to the advancement of civil rights.",,"Senate Judiciary Committee
May 14 at 1:36 PM ·

We're celebrating 100 Days since America's new Senate Judiciary Committee gaveled in.

Tone is set at the top, and Chair Durbin has made clear: this is a new Judiciary Committee committed to the advancement of civil rights.",2021-05-14 14:38:13,,https://video-iad3-2.xx.fbcdn.net/v/t42.1790-2/186726000_166968025357644_2737414657344706700_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=Pi4qhvSwt04AX_ECX8Q&_nc_oc=AQnNExRJjuLeeKKw4vubAQkxfXf2Bdn8SIwFtaFNFRgIV3bCGZj6_hRiyHrLb8-bG-g&_nc_rml=0&_nc_ht=video-iad3-2.xx&oh=4e243e289e3400f0a25fe3cbf79eda08&oe=60A27068,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/182869191_810886433137201_1622702350497465640_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=1PH2X-li-pcAX8f-Eqv&_nc_ht=scontent-iad3-2.xx&tp=3&oh=c582b64f574fcb2f652fd6d6602ef90e&oe=60C80698,810771023148742,23,4,0,https://facebook.com/SenatorWhitehouse/posts/4262934073717355,,194172833926853,Senator Sheldon Whitehouse,False,[]
118,54,Gary C. Peters,M,sen,MI,,2,Democrat,https://www.peters.senate.gov,SenGaryPeters,SenGaryPeters,RepGaryPeters,UC7LYNbnKSK2VZqQ98YROWHQ,P000595,SenGaryPeters,10159248228974324,"ICYMI from CDC yesterday: if you’re fully vaccinated — you no longer need to wear a mask outside or indoors in most cases!

COVID-19 vaccines are safe, effective & free. Click HERE for more information on how you can get vaccinated TODAY! http://michigan.gov/coronavirus","ICYMI from CDC yesterday: if you’re fully vaccinated — you no longer need to wear a mask outside or indoors in most cases!

COVID-19 vaccines are safe, effective & free. Click HERE for more information on how you can get vaccinated TODAY! http://michigan.gov/coronavirus",,2021-05-14 14:29:53,,https://video-iad3-2.xx.fbcdn.net/v/t42.1790-2/186806088_193784342603448_8784339375627598364_n.mp4?_nc_cat=111&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=EAoTQfdOwmsAX9vsTug&_nc_rml=0&_nc_ht=video-iad3-2.xx&oh=44318a78fc20c41c2eef1a922674261c&oe=60A26865,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/181184141_458919002036097_6086794386119195436_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=OJDAOGXDhMwAX-EktJu&_nc_ht=scontent-iad3-2.xx&tp=9&oh=ef9afcc80b365dc6ffc01905d1c44ba0&oe=60C6C056,458916745369656,60,26,0,https://facebook.com/SenGaryPeters/videos/458916745369656,http://michigan.gov/coronavirus,88851604323,Senator Gary Peters,False,[]
174,78,Joni Ernst,F,sen,IA,,2,Republican,https://www.ernst.senate.gov/public,SenJoniErnst,senjoniernst,,UCLwrmtF_84FIcK3TyMs4MIw,E000295,senjoniernst,1725366774291416,"Iowa’s dedicated farmers and #smallbiz owners look forward to passing their ventures on to the next generation.

I’m proud to support a bipartisan, bicameral bill that would cut the estate tax in half and help remove the unfair burden this mandate creates. https://www.ernst.senate.gov/public/index.cfm/press-releases?ID=B7ED146E-92A0-4ADB-B4FC-BA5399E4530E

ERNST.SENATE.GOV
Senate.gov - Unauthorized","Iowa’s dedicated farmers and #smallbiz owners look forward to passing their ventures on to the next generation.

I’m proud to support a bipartisan, bicameral bill that would cut the estate tax in half and help remove the unfair burden this mandate creates. https://www.ernst.senate.gov/public/index.cfm/press-releases?ID=B7ED146E-92A0-4ADB-B4FC-BA5399E4530E","ERNST.SENATE.GOV
Senate.gov - Unauthorized",2021-05-14 14:10:25,,,,,66,27,0,https://facebook.com/senjoniernst/posts/1725366774291416,https://www.ernst.senate.gov/public/index.cfm/press-releases?ID=B7ED146E-92A0-4ADB-B4FC-BA5399E4530E,351671691660938,Senator Joni Ernst,False,[]
18,10,Debbie Stabenow,F,sen,MI,,1,Democrat,https://www.stabenow.senate.gov,SenStabenow,SenatorStabenow,senatorstabenow,UCFoDKCvxSwCUfDv-4Eg4K5A,S000770,SenatorStabenow,877087892843422,Great news! This is even more reason to get vaccinated!,Great news! This is even more reason to get vaccinated!,,2021-05-14 14:09:09,,https://video-iad3-2.xx.fbcdn.net/v/t42.1790-2/185766292_823885901602775_2612896070793994182_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=C6Zgab9h_AEAX_gWnhr&_nc_rml=0&_nc_ht=video-iad3-2.xx&oh=272f9d5856fa6cf0caa0408ac1cc4648&oe=60A26F42,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/176594772_3999198243499830_4800235328860770822_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=DhvXkYmiMNMAX_E7oLm&_nc_ht=scontent-iad3-2.xx&tp=3&oh=c0f188b772a0070819c121880f782bc5&oe=60C638BB,3999196590166662,128,60,0,https://facebook.com/SenatorStabenow/videos/3999196590166662,,122289898323229,Senator Debbie Stabenow,False,[]
126,56,Marco Rubio,M,sen,FL,,3,Republican,https://www.rubio.senate.gov,SenRubioPress,SenatorMarcoRubio,SenatorMarcoRubio,UCh8t7sV_DBKz4A-RkL9feyg,R000595,SenatorMarcoRubio,5868535146505134,"WATCH!

Check out this recap below on what Sen. Rubio has been working on this week!","WATCH!

Check out this recap below on what Sen. Rubio has been working on this week!",,2021-05-14 14:08:59,,https://video-iad3-2.xx.fbcdn.net/v/t42.1790-2/176571995_957806291697948_889305506362331880_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=qlFUR2pML_gAX_Qy3oL&_nc_rml=0&_nc_ht=video-iad3-2.xx&oh=b03cb1bb216e0475c3a2c88aed023bd3&oe=60A26DD9,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/182067081_828520554452559_4592650490934269211_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=ccf8b3&_nc_ohc=qz0ud-1xwegAX_u9bwA&_nc_ht=scontent-iad3-2.xx&tp=9&oh=e81e6bb53834e24e2c361c5a36aa478d&oe=60C9CC66,828518507786097,206,93,0,https://facebook.com/SenatorMarcoRubio/videos/828518507786097,,178910518800987,Senator Marco Rubio,False,[]
149,69,Elizabeth Warren,F,sen,MA,,1,Democrat,https://www.warren.senate.gov,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,senatorelizabethwarren,,"Federal Communications Commission
May 14 at 2:07 PM ·

Enrollment for the Emergency Broadband Benefit is now open. You may be eligible for a discount of up to $50 per month on your #broadband service, or up to $75 per month if you live on qualifying Tribal lands. Details here: https://go.usa.gov/xHwMH #DigitalDivide #BroadbandForAll",,"Federal Communications Commission
May 14 at 2:07 PM ·

Enrollment for the Emergency Broadband Benefit is now open. You may be eligible for a discount of up to $50 per month on your #broadband service, or up to $75 per month if you live on qualifying Tribal lands. Details here: https://go.usa.gov/xHwMH #DigitalDivide #BroadbandForAll",2021-05-14 14:07:00,,,,,0,0,0,https://facebook.com/story.php?story_fbid=10158509695159671&id=127812519670,https://go.usa.gov/xHwMH,,Federal Communications Commission,False,[]
54,27,Christopher A. Coons,M,sen,DE,,2,Democrat,https://www.coons.senate.gov,ChrisCoons,senatorchriscoons,senatorchriscoons,UC2lOVbsddn1HIkcDnmCw6tA,C001088,senatorchriscoons,4431947116818527,"This week I spent time with representatives of the Alliance for Criminal Justice Reform and discussed the importance of restoring accountability between law enforcement and the communities that they serve. These conversations matter, and they need to continue. I'll be working with my colleagues in the Senate to take the steps needed to ensure that equal justice under the law is everyone's reality.","This week I spent time with representatives of the Alliance for Criminal Justice Reform and discussed the importance of restoring accountability between law enforcement and the communities that they serve. These conversations matter, and they need to continue. I'll be working with my colleagues in the Senate to take the steps needed to ensure that equal justice under the law is everyone's reality.",,2021-05-14 14:05:11,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186476229_4431945733485332_7930344489646932980_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=kTdxJuHhx84AX8gP2V8&_nc_ht=scontent-iad3-2.xx&tp=14&oh=ae571d4d5724a1b6d97b2347652bbef9&oe=60C719B3,,,,83,36,0,https://facebook.com/senatorchriscoons/posts/4431947116818527,,254950754518205,U.S. Senator Chris Coons,False,['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186476229_4431945733485332_7930344489646932980_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=kTdxJuHhx84AX8gP2V8&_nc_ht=scontent-iad3-2.xx&tp=14&oh=ae571d4d5724a1b6d97b2347652bbef9&oe=60C719B3']
27,19,James M. Inhofe,M,sen,OK,,2,Republican,https://www.inhofe.senate.gov,InhofePress,jiminhofe,jiminhofepressoffice,UCk3W3ilX8vGG-300qzNpG7w,I000024,jiminhofe,10158305918044422,Enjoyed celebrating National Police Week at the Tulsa Police Officer’s Memorial today with local law enforcement and discussing my legislation to provide specialized grants to train officers when responding to behavioral or mental health calls.,Enjoyed celebrating National Police Week at the Tulsa Police Officer’s Memorial today with local law enforcement and discussing my legislation to provide specialized grants to train officers when responding to behavioral or mental health calls.,,2021-05-14 13:54:40,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186049055_10158305917604422_1126696981955147158_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=110474&_nc_ohc=MGZv0zelQYoAX_19sx3&_nc_ht=scontent-iad3-2.xx&tp=14&oh=7fc4c7f61cd41a0c3b8477ea9351b667&oe=60C5EEE4,,,,313,39,0,https://facebook.com/jiminhofe/posts/10158305918044422,,55018309421,Senator Jim Inhofe,False,"['https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186049055_10158305917604422_1126696981955147158_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=110474&_nc_ohc=MGZv0zelQYoAX_19sx3&_nc_ht=scontent-iad3-2.xx&tp=14&oh=7fc4c7f61cd41a0c3b8477ea9351b667&oe=60C5EEE4', 'https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/185787065_10158305917664422_3473733512566127074_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=bBhGRhrmGmQAX9Hv3LF&_nc_ht=scontent-iad3-2.xx&tp=14&oh=9cec1e9fe0ac8e14857cf68846cb3ee7&oe=60C8C88D', 'https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186269751_10158305917639422_1765742707549593874_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&_nc_ohc=DAinNm_cMKEAX_kdaNf&_nc_ht=scontent-iad3-2.xx&tp=14&oh=4a190f5be690bd7fffe4a550ac8d4d9b&oe=60C77AED', 'https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/186281285_10158305917679422_4588962286688255751_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&_nc_ohc=NGY_XrfwykIAX-C5mzd&_nc_ht=scontent-iad3-2.xx&tp=14&oh=7f1db6fd37ca19c1e23902b760c33981&oe=60C7ABE0']"
119,54,Gary C. Peters,M,sen,MI,,2,Democrat,https://www.peters.senate.gov,SenGaryPeters,SenGaryPeters,RepGaryPeters,UC7LYNbnKSK2VZqQ98YROWHQ,P000595,SenGaryPeters,985965258809601,"THU, JUN 3 AT 7:00 PM EDT
Service Academy Informational Event",,"THU, JUN 3 AT 7:00 PM EDT
Service Academy Informational Event",2021-05-14 13:51:37,,,,,20,0,0,https://facebook.com/SenGaryPeters/posts/985965258809601,,88851604323,Senator Gary Peters,False,[]
191,84,Catherine Cortez Masto,F,sen,NV,,3,Democrat,https://www.cortezmasto.senate.gov,sencortezmasto,SenatorCortezMasto,,UCip_83SiKUqwnUT57VOXrCg,C001113,SenatorCortezMasto,4172282709482104,"Any progress on nuclear waste will not include Yucca Mountain. Period.

The Biden admin has guaranteed me they will not pursue nuclear waste storage at Yucca. And when Trump tried, I blocked him. I’m determined to end Yucca once and for all.

WSJ.COM
Escape From Yucca Mountain: Biden Administration Promises Progress on Nuclear Waste","Any progress on nuclear waste will not include Yucca Mountain. Period.

The Biden admin has guaranteed me they will not pursue nuclear waste storage at Yucca. And when Trump tried, I blocked him. I’m determined to end Yucca once and for all.","WSJ.COM
Escape From Yucca Mountain: Biden Administration Promises Progress on Nuclear Waste",2021-05-14 13:37:16,,,,,326,79,29,https://facebook.com/SenatorCortezMasto/posts/4172282709482104,https://www.wsj.com/articles/escape-from-yucca-mountain-biden-administration-promises-progress-on-nuclear-waste-11620984602,1283446251699112,Senator Catherine Cortez Masto,False,[]
132,57,Charles E. Schumer,M,sen,NY,,3,Democrat,https://www.schumer.senate.gov,SenSchumer,senschumer,SenatorSchumer,UC-ABttxh8uQv_10qmwGaidw,S000148,senschumer,10159663253199407,"This is Heritage Action for America confirming what everyone already knew:

The GOP voter suppression effort is calculated, coordinated, and designed to keep people from voting.

I will bring the #ForThePeople Act to the Senate floor to restore democracy for all.

https://www.motherjones.com/politics/2021/05/heritage-foundation-dark-money-voter-suppression-laws/

MOTHERJONES.COM
Leaked video: Dark money group brags about writing GOP voter suppression bills across the country","This is Heritage Action for America confirming what everyone already knew:

The GOP voter suppression effort is calculated, coordinated, and designed to keep people from voting.

I will bring the #ForThePeople Act to the Senate floor to restore democracy for all.

https://www.motherjones.com/politics/2021/05/heritage-foundation-dark-money-voter-suppression-laws/","MOTHERJONES.COM
Leaked video: Dark money group brags about writing GOP voter suppression bills across the country",2021-05-14 13:30:54,,,,,1073,495,1307,https://facebook.com/senschumer/posts/10159663253199407,https://www.motherjones.com/politics/2021/05/heritage-foundation-dark-money-voter-suppression-laws/,15771239406,Senator Chuck Schumer,False,[]
